FibreNumber,proportion_membrane_included,proportion_mito_mass_missed,proportion_membrane
545,51.344086021505376,46.56084656084656,19.95470558631102
546,34.27835051546392,51.40449438202247,17.43886743886744
547,22.265625,19.91701244813278,9.701492537313433
548,30.594405594405593,45.45454545454545,15.061820906706632
549,46.858168761220824,46.29981024667932,18.31604150039904
550,28.421052631578945,41.95402298850575,15.780445969125214
551,19.480519480519483,43.47826086956522,10.9979633401222
552,5.0,420.0,40.0
553,38.337801608579085,33.724340175953074,17.91277258566978
554,20.098039215686274,45.6,11.825572801182558
555,30.612244897959183,46.223021582733814,14.33066361556064
556,34.090909090909086,47.8021978021978,18.041582830315225
557,36.1328125,44.166666666666664,15.89707437433909
558,27.546296296296298,41.45728643216081,15.692124105011935
559,36.99551569506727,46.15384615384615,15.475578406169666
560,37.610619469026545,54.761904761904766,19.132057862809145
561,43.87417218543047,32.86713286713287,17.759121730707136
562,27.61627906976744,50.967741935483865,15.199335548172757
563,36.09022556390977,49.79919678714859,19.15641476274165
564,38.148148148148145,40.15748031496063,15.37190082644628
565,38.78504672897196,43.43434343434344,16.676418958455237
566,30.633802816901408,33.33333333333333,11.602585913576046
567,33.33333333333333,47.452229299363054,18.055555555555554
568,39.20454545454545,39.39393939393939,15.068069306930692
569,36.08247422680412,36.235955056179776,15.641476274165203
570,21.875,54.96323529411765,13.226010101010102
571,24.161073825503358,48.57651245551601,12.180397727272728
572,52.17391304347826,59.7911227154047,30.465320456540823
573,28.57142857142857,34.39306358381503,14.546599496221663
574,24.0990990990991,55.1219512195122,15.297261189044756
575,39.76190476190476,54.89690721649485,16.447368421052634
576,36.30952380952381,31.35593220338983,12.71528032246244
577,40.85820895522388,26.785714285714285,16.133792424987703
578,36.84210526315789,38.608695652173914,13.797276853252646
579,36.556603773584904,37.755102040816325,14.959016393442623
580,41.42857142857143,36.597938144329895,23.549201009251473
581,44.24603174603175,39.40677966101695,19.530516431924884
582,25.126262626262623,45.39473684210527,13.661295851902638
583,33.8768115942029,41.92307692307693,15.967465753424658
584,26.329787234042552,48.837209302325576,13.714285714285715
585,25.384615384615383,23.975409836065573,9.446925455170046
586,44.33249370277078,36.36363636363637,18.81572930955647
587,30.451127819548873,53.6,16.637901277183293
588,33.41013824884793,46.633416458852864,15.551181102362206
589,28.6697247706422,50.99009900990099,16.41456582633053
590,24.648786717752238,31.880448318804483,10.663360198388098
591,36.89320388349515,36.41160949868074,18.80053908355795
592,22.83653846153846,28.01047120418848,11.84803605924018
593,27.348993288590606,45.11545293072824,13.453947368421051
594,20.074349442379184,46.047430830039524,11.595911949685535
595,34.04255319148936,44.47674418604651,16.292541636495294
596,13.358778625954198,25.661914460285136,7.615230460921844
597,24.747474747474747,44.47513812154696,14.083398898505115
598,23.790322580645164,27.370689655172413,11.791967044284243
599,39.375,44.29530201342282,16.476991588322612
600,29.277566539923956,38.306451612903224,13.528245787908821
601,45.63106796116505,70.78947368421052,25.027808676307007
602,42.94954721862872,35.66621803499327,16.723208940331272
603,30.714285714285715,40.15544041450777,15.01068376068376
604,17.16101694915254,42.04545454545455,10.013844023996308
605,30.5,40.05449591280654,16.383812010443865
606,43.48739495798319,36.794582392776526,18.29652996845426
607,30.122950819672127,54.60526315789473,16.666666666666664
608,31.136363636363633,37.87128712871287,14.105793450881613
609,30.909090909090907,43.103448275862064,15.980230642504118
610,22.19730941704036,41.50485436893204,12.368236120871398
611,41.47058823529412,49.67532467532468,21.102497846683892
612,54.20560747663551,45.56962025316456,22.670623145400594
613,41.53225806451613,51.939655172413794,17.315658657829328
614,31.30434782608696,25.948406676783005,11.947127605490595
615,31.666666666666664,39.02439024390244,15.006821282401091
616,30.79268292682927,30.01605136436597,13.221884498480243
617,25.954198473282442,30.346232179226067,11.24729632299928
618,29.95689655172414,46.75925925925926,13.975308641975309
619,21.38888888888889,27.607361963190186,11.360000000000001
620,38.58695652173913,42.857142857142854,18.01736613603473
621,22.02797202797203,29.629629629629626,9.93138317081979
622,57.789855072463766,18.88246628131021,25.668449197860966
623,21.695760598503743,34.32432432432432,11.312217194570136
624,33.15217391304348,40.92664092664093,13.462686567164178
625,49.02597402597403,41.60958904109589,18.640226628895185
626,41.812865497076025,31.23123123123123,18.30631637786473
627,28.91156462585034,43.42342342342342,14.14503133393017
628,41.92913385826771,36.421052631578945,17.321688500727802
629,30.208333333333332,57.34870317002881,18.937875751503004
630,37.01657458563536,33.81502890173411,14.639136904761903
631,14.473684210526317,35.714285714285715,11.162483487450462
632,30.357142857142854,13.800424628450106,11.02123356926188
633,36.04651162790697,44.398340248962654,15.762081784386616
634,50.66371681415929,42.38095238095238,18.276310090948463
635,20.623916811091856,29.522184300341298,11.46228402865571
636,23.695652173913043,40.654205607476634,11.301775147928995
637,33.7890625,26.304801670146137,14.588979223125564
638,55.859375,34.375,20.853497580290366
639,28.994082840236686,37.732919254658384,13.059818352646413
640,12.202380952380953,44.224422442244226,8.555657773689052
641,26.76056338028169,24.390243902439025,9.455872594558725
642,30.952380952380953,41.60206718346253,15.420835785756326
643,36.01973684210527,29.772329246935204,15.5858310626703
644,34.29752066115703,30.155210643015522,15.58073654390935
645,28.645833333333332,39.714285714285715,15.04548635409377
646,21.91358024691358,29.06574394463668,12.345679012345679
647,21.53846153846154,35.80246913580247,13.1286394917946
648,22.758620689655174,38.95781637717122,12.191582002902758
649,24.145785876993166,39.6551724137931,11.486486486486488
650,47.896440129449836,50.85034013605442,21.560920830993823
651,21.78423236514523,46.0,9.133055169216505
652,36.47260273972603,46.27949183303085,15.150699677072122
653,29.71698113207547,43.333333333333336,13.391812865497077
654,35.75,44.29347826086957,16.19047619047619
655,35.585585585585584,37.13592233009709,17.08272148800783
656,30.0,32.857142857142854,12.381951731374606
657,38.01020408163265,36.666666666666664,15.20763187429854
658,23.690773067331673,46.75675675675676,13.396778916544655
659,28.249999999999996,40.21739130434783,14.936708860759493
660,25.213675213675213,53.21100917431193,14.000000000000002
661,29.545454545454547,38.46153846153847,16.232771822358348
662,27.315914489311165,42.159383033419026,15.179856115107915
663,25.221238938053098,39.473684210526315,13.59724612736661
664,56.086956521739125,41.35514018691589,26.923076923076923
665,23.46089850249584,34.385964912280706,11.562678878076703
666,43.69918699186992,28.47826086956522,15.369261477045908
667,46.559633027522935,32.5,18.69309051955008
668,40.71510957324106,37.37060041407867,18.6552217453505
669,47.52252252252252,39.51219512195122,19.920544835414304
670,49.31506849315068,34.42028985507246,18.184031158714703
671,35.45454545454545,42.15686274509804,17.201834862385322
672,36.05072463768116,36.15384615384615,17.01464630726083
673,24.257425742574256,48.641304347826086,15.771812080536913
674,43.75,49.39759036144578,20.759056929269697
675,37.39316239316239,50.114942528735625,17.51045053413841
676,32.445141065830725,26.986754966887418,13.988559542381696
677,33.91304347826087,27.166276346604217,15.2317880794702
678,49.68287526427061,48.401826484018265,23.381487426431246
679,21.532846715328464,40.27237354085603,12.951167728237792
680,47.5177304964539,50.37735849056604,18.06060606060606
681,34.19117647058824,52.5,22.946544980443285
682,33.2,38.24786324786324,13.831360946745564
683,34.04255319148936,58.47953216374269,22.659574468085104
684,29.814814814814817,39.723320158102766,14.43089430894309
685,24.747474747474747,51.92307692307693,14.471968709256844
686,23.623853211009173,45.0,14.065780265920225
687,40.234375,37.916666666666664,16.77018633540373
688,26.405867970660147,37.6657824933687,13.883299798792756
689,20.945945945945947,42.803030303030305,15.710382513661203
690,56.25,28.515625,18.601786264243916
691,21.41057934508816,40.0,17.01127819548872
692,45.410628019323674,55.35248041775457,24.5136186770428
693,61.09725685785536,24.258760107816713,32.63513513513514
694,22.807017543859647,34.59715639810427,12.439320388349515
695,54.13669064748201,39.31297709923664,22.17114568599717
696,35.526315789473685,48.56321839080459,19.388516032811335
697,31.956521739130434,32.70588235294118,12.915742793791573
698,31.944444444444443,43.64406779661017,15.019157088122606
699,36.42857142857142,51.554404145077726,16.965174129353233
700,32.401315789473685,42.36111111111111,12.216805276742186
701,34.23076923076923,36.570247933884296,21.291735084838535
702,24.761904761904763,43.116883116883116,14.427860696517413
703,24.05247813411079,25.80152671755725,13.854989231873654
704,37.850467289719624,46.21212121212121,16.4802825191289
705,25.995807127882596,46.5324384787472,12.87085514834206
706,27.21518987341772,36.042402826855124,19.490254872563717
707,43.262411347517734,44.716981132075475,17.70959902794654
708,49.353448275862064,37.96296296296296,18.744906275468622
709,25.235849056603776,35.294117647058826,10.550996483001173
710,31.510416666666668,51.566951566951566,18.118466898954704
711,22.70408163265306,51.94444444444445,12.32876712328767
712,40.86538461538461,56.80628272251309,20.121488230827637
713,30.067567567567565,37.142857142857146,12.234206471494607
714,55.61797752808989,55.24691358024691,36.056105610561055
715,43.49680170575693,34.090909090909086,20.802534318901795
716,31.56498673740053,43.641618497109825,18.070652173913043
717,34.51492537313433,33.33333333333333,16.78082191780822
718,50.863213811420984,32.650273224043715,19.541224843107553
719,35.5,25.880281690140844,12.73777991813147
720,30.58823529411765,41.042345276872965,20.659340659340657
721,27.083333333333332,39.14988814317674,14.773735581189
722,34.566326530612244,32.84574468085106,15.51094890510949
723,23.569794050343248,43.103448275862064,13.997555012224938
724,30.478589420654913,33.5195530726257,17.515274949083505
725,22.392638036809817,31.290322580645164,10.913635101360732
726,36.784140969163,32.93838862559242,17.77777777777778
727,42.8125,40.728476821192054,19.783715012722645
728,31.569343065693428,37.86407766990291,13.733905579399142
729,45.22727272727273,26.47058823529412,20.751802265705457
730,32.5,48.28431372549019,15.993170176437108
731,33.984375,64.64435146443515,16.48634724368882
732,29.891304347826086,36.73076923076923,12.692307692307692
733,24.742268041237114,53.08988764044944,11.602951039570758
734,39.22018348623853,48.26732673267327,18.142548596112313
735,33.33333333333333,40.7514450867052,17.619783616692427
736,51.618705035971225,66.41074856046065,19.754253308128543
737,31.56498673740053,23.054755043227665,20.726672171758878
738,41.47727272727273,30.846774193548388,17.21311475409836
739,25.387596899224807,35.74380165289256,12.425021422450728
740,41.05691056910569,48.69565217391305,18.331846565566458
741,24.71395881006865,17.647058823529413,11.838516093835242
742,45.83333333333333,45.744680851063826,19.169510807736064
743,37.98185941043084,35.46511627906977,10.650135113654427
744,45.023328149300156,38.44552394170715,16.4762215692676
745,31.35593220338983,40.22727272727273,14.163090128755366
746,41.964285714285715,34.28030303030303,16.63417803768681
747,41.65202108963093,20.037105751391465,15.067519545131486
748,36.05072463768116,71.48362235067437,22.23667100130039
749,29.583333333333332,43.973214285714285,12.917208495882099
750,34.13461538461539,70.45454545454545,26.141078838174277
751,45.06802721088435,31.891891891891895,17.9874213836478
752,41.8141592920354,37.857142857142854,20.15882712278558
753,17.525773195876287,42.816901408450704,14.017857142857142
754,36.023054755043226,40.06410256410257,18.924111431316042
755,33.275862068965516,37.77372262773723,15.71798188874515
756,37.89308176100629,48.34437086092716,16.072489601901367
757,40.76086956521739,73.80952380952381,23.583180987202926
758,42.17557251908397,45.52845528455284,17.675276752767527
759,43.75,58.08823529411765,25.244831338411316
760,27.850877192982455,41.60756501182033,14.723926380368098
761,50.16891891891891,25.892857142857146,20.495646349631613
762,36.50442477876106,46.42857142857143,20.17353579175705
763,26.21527777777778,42.830882352941174,15.44426494345719
764,18.181818181818183,325.0,100.0
765,39.32291666666667,26.136363636363637,18.93793985924504
766,35.9504132231405,43.111111111111114,17.242969110189026
767,36.68032786885246,29.385964912280706,17.694524495677232
768,50.337078651685395,31.62134944612286,17.756613756613756
769,35.13513513513514,33.33333333333333,21.335807050092765
770,43.75987361769352,23.920265780730897,13.758930629177229
771,39.895697522816164,34.53815261044177,18.976466193500187
772,35.879629629629626,54.50000000000001,14.1798418972332
773,44.34108527131783,28.246753246753247,16.718472468916517
774,29.26356589147287,52.79503105590062,13.331128018524643
775,10.0,360.0,80.0
776,40.19138755980861,45.3125,18.241235888294714
777,10.0,420.0,80.0
778,42.38095238095238,36.855670103092784,20.901033973412112
779,43.468468468468465,63.3495145631068,23.809523809523807
780,24.752475247524753,43.01075268817204,15.680473372781064
781,44.39252336448598,47.22222222222222,17.964946445959104
782,45.108695652173914,42.26190476190476,26.120857699805068
783,33.547008547008545,49.08256880733945,16.413093591516827
784,33.244680851063826,51.45348837209303,19.462025316455698
785,30.555555555555557,35.060449050086355,14.210097719869708
786,39.58333333333333,42.95302013422819,17.50924784217016
787,42.36111111111111,35.83959899749373,20.488617434758467
788,36.03603603603604,55.79710144927537,22.79559118236473
789,53.17139001349528,22.48939179632249,18.078000430941607
790,31.60377358490566,26.903553299492383,15.66193853427896
791,53.153153153153156,52.42718446601942,25.940594059405942
792,35.68376068376068,45.18348623853211,18.319783197831978
793,41.964285714285715,45.83333333333333,18.003384094754654
794,31.062124248496993,34.57330415754923,16.371220020855056
795,39.92805755395683,52.198852772466545,16.107165913492576
796,38.2716049382716,48.23788546255506,15.517920441118552
797,41.417910447761194,54.23728813559322,34.868421052631575
798,37.80487804878049,62.71186440677966,25.51640340218712
799,29.545454545454547,29.120879120879124,16.909620991253643
800,40.41095890410959,46.32352941176471,19.42215088282504
801,25.301204819277107,38.79598662207358,19.148936170212767
802,39.23076923076923,37.88546255506608,23.988005997001498
803,24.766355140186917,40.0,13.050193050193052
804,47.99270072992701,31.589147286821706,17.901897601145723
805,35.79136690647482,52.29885057471264,15.892672858617132
806,37.04866562009419,33.057851239669425,14.77726574500768
807,43.4113712374582,37.076537013801754,19.152373850360426
808,49.77064220183486,54.45544554455446,24.888641425389753
809,38.68421052631579,47.41379310344828,21.929101401483926
810,39.671361502347416,39.906103286384976,20.328131252501
811,30.0,53.286384976525824,18.277153558052433
812,29.20353982300885,38.516746411483254,14.140332083556508
813,49.209486166007906,78.69198312236287,16.777996070726918
814,41.16161616161616,50.824175824175825,22.699386503067483
815,30.412371134020617,54.82954545454546,17.6759410801964
816,37.608695652173914,59.250585480093676,20.14696876913656
817,26.520681265206814,33.1578947368421,10.883944678292243
818,50.255102040816325,42.22222222222222,23.25724861196792
819,41.95501730103806,31.406384814495254,15.835616438356166
820,37.027027027027025,52.64705882352941,17.513020833333336
821,33.79396984924623,53.56234096692112,18.02245960010956
822,49.29245283018868,39.130434782608695,21.416712783619257
823,22.0703125,41.875,12.514574426739214
824,29.12371134020619,38.028169014084504,22.13991769547325
825,45.74074074074074,37.00787401574803,20.057000356252228
826,35.902636916835704,27.54880694143167,17.792068595927116
827,46.116504854368934,36.45833333333333,17.02127659574468
828,39.365671641791046,73.4126984126984,14.411441144114413
829,45.75892857142857,46.024096385542165,18.723628691983123
830,52.75,55.97826086956522,25.260576333537703
831,33.53174603174603,56.59574468085107,16.309931506849313
832,51.40712945590994,50.09940357852882,21.479791395045634
833,80.31319910514542,70.09345794392523,72.49334516415263
834,37.22222222222222,61.46788990825688,19.669277632724107
835,32.926829268292686,41.30434782608695,15.24486571879937
836,27.531645569620256,46.28975265017668,19.385026737967912
837,44.537815126050425,57.20720720720721,22.78880866425993
838,40.10989010989011,48.19277108433735,17.45014245014245
839,63.23529411764706,30.419161676646706,22.83722837228372
840,37.03703703703704,46.25550660792951,18.201997780244174
841,40.822784810126585,44.481605351170565,18.350515463917525
842,37.096774193548384,46.470588235294116,26.37795275590551
843,57.0627802690583,33.420365535248045,21.44927536231884
844,45.867768595041326,53.98230088495575,18.698870276587456
845,29.676258992805753,41.68260038240918,13.823163138231632
846,28.645833333333332,23.36182336182336,15.11864406779661
847,34.85130111524163,35.771704180064305,14.781539625496501
848,31.269035532994927,27.766179540709814,29.656496692980582
849,38.613861386138616,57.567567567567565,20.08113590263692
850,53.15533980582524,70.0,24.577861163227016
851,37.76223776223776,41.48148148148148,15.693430656934307
852,37.4,53.63247863247863,16.934189406099517
853,48.095238095238095,58.24742268041238,23.824650571791615
854,28.23275862068966,36.80555555555556,13.972234661889834
855,2.6595744680851063,6.493506493506493,5.604719764011799
856,26.993865030674847,52.42718446601942,14.455681142177276
857,25.707547169811324,40.0,14.072059823249491
858,23.051948051948052,37.34939759036144,9.00163666121113
859,26.50862068965517,37.2093023255814,13.726937269372694
860,41.74311926605505,39.55223880597015,18.397291196388263
861,28.08988764044944,54.037267080745345,14.836795252225517
862,28.60576923076923,52.35602094240838,14.984326018808778
863,32.299270072992705,42.10526315789473,18.411330049261085
864,38.40909090909091,35.53921568627451,17.936962750716333
865,38.81578947368421,30.03472222222222,13.371266002844951
866,46.45390070921986,32.89473684210527,17.000589275191512
867,49.29178470254957,49.53560371517028,26.608419380460685
868,52.58152173913043,35.59782608695652,23.15158435626606
869,33.01320528211284,44.103194103194106,17.882054533925174
870,29.062500000000004,39.02439024390244,15.730337078651685
871,40.61135371179039,43.32552693208431,22.26438962681847
872,25.581395348837212,58.67768595041323,13.338038108680312
873,52.752293577981646,61.13861386138614,23.992994746059544
874,55.57553956834532,51.908396946564885,20.727040816326532
875,38.35227272727273,62.46056782334385,21.53846153846154
876,28.08641975308642,37.67123287671233,14.520547945205479
877,21.521739130434785,23.653395784543328,10.360884749708964
878,23.195876288659793,22.752808988764045,13.45427059712774
879,32.142857142857146,53.289473684210535,16.791044776119403
880,25.0,29.72972972972973,13.059701492537313
881,32.1078431372549,36.96808510638298,14.67948717948718
882,31.57894736842105,33.429394812680115,17.962962962962965
883,25.607064017660043,38.00475059382423,12.258064516129032
884,32.142857142857146,31.024096385542173,15.620094191522762
885,31.318681318681318,52.40963855421686,15.959907478797225
886,38.419117647058826,60.15625,16.81614349775785
887,62.37864077669902,57.36842105263158,24.947698744769873
888,49.76635514018692,51.26262626262626,27.4703557312253
889,78.29099307159353,71.28712871287128,38.164251207729464
890,22.9020979020979,38.333333333333336,11.52611613656259
891,32.874015748031496,49.57983193277311,16.79477325134512
892,19.414893617021274,28.197674418604652,9.29054054054054
893,30.670103092783506,36.440677966101696,14.02961808261886
894,53.350515463917525,39.04494382022472,31.951393852751963
895,48.577235772357724,35.869565217391305,17.89568345323741
896,38.01526717557252,32.972136222910216,18.256450351837373
897,36.13636363636364,56.127450980392155,17.723880597014926
898,35.0,45.47803617571059,18.928322894919972
899,24.159663865546218,38.96396396396396,12.105535437144335
900,47.27564102564102,33.78378378378378,18.884594146880175
901,33.941605839416056,39.922480620155035,12.283567461613853
902,47.07446808510639,52.03488372093024,23.16901408450704
903,23.05699481865285,41.64305949008499,13.594040968342643
904,30.434782608695656,44.85981308411215,14.102564102564102
905,27.019498607242337,35.69230769230769,16.605616605616603
906,47.1057884231537,44.5859872611465,20.0
907,54.84790874524715,25.673400673400675,17.116998950682056
908,31.299212598425196,54.10526315789473,16.590436590436592
909,44.207317073170735,42.3728813559322,25.068870523415974
910,55.84541062801932,23.481414324569354,17.832167832167833
911,36.386138613861384,50.193548387096776,17.80243000528262
912,25.335570469798657,34.9911190053286,12.230889235569423
913,35.40372670807454,38.05309734513274,16.646341463414636
914,38.18565400843882,33.33333333333333,19.404915912031047
915,36.93009118541033,47.763578274760384,17.265434251831184
916,25.75,28.804347826086957,11.322188449848024
917,38.17829457364341,47.72727272727273,13.90625
918,42.47538677918425,50.72674418604651,31.1676510676965
919,52.52100840336135,43.24324324324324,26.441881100266194
920,36.637931034482754,41.3953488372093,16.292735042735043
921,30.454545454545457,42.997542997543,19.332161687170473
922,20.526315789473685,58.26086956521739,12.572373862696443
923,27.9874213836478,38.67595818815331,15.264187866927593
924,30.523255813953487,37.785016286644954,17.361784675072744
925,28.199999999999996,47.43589743589743,13.990321161460626
926,19.047619047619047,27.631578947368425,8.493427704752275
927,42.484248424842484,25.087719298245613,17.86707882534776
928,40.54054054054054,32.4390243902439,18.98989898989899
929,40.691489361702125,27.61627906976744,22.911283376399656
930,38.27433628318584,46.19047619047619,17.19676549865229
931,42.26519337016575,56.797583081571,21.819425444596444
932,32.59803921568628,60.1063829787234,16.463414634146343
933,17.037037037037038,48.717948717948715,11.847879083373963
934,29.357798165137616,39.0,18.492618492618494
935,23.076923076923077,42.79835390946502,15.611814345991561
936,22.64957264957265,44.00921658986175,13.251605370694689
937,60.84724005134788,32.43873978996499,25.344585091420534
938,35.97972972972973,42.57602862254025,10.494169905607995
939,41.94915254237288,45.33029612756264,20.943290286355982
940,29.838709677419356,37.03703703703704,25.510204081632654
941,9.44206008583691,16.13372093023256,9.657576378921467
942,50.0,37.570621468926554,27.787021630615637
943,44.46854663774403,57.44186046511628,19.16916916916917
944,32.21153846153847,41.732283464566926,17.1850699844479
945,33.4051724137931,41.66666666666667,12.29000884173298
946,38.8189738625363,31.948565776458953,14.11473380107305
947,19.75,40.7103825136612,12.479338842975206
948,36.42857142857142,31.266149870801037,25.129533678756477
949,34.292035398230084,55.23809523809524,17.269439421338156
950,53.37301587301587,27.54237288135593,20.398836726215205
951,44.81981981981982,43.170731707317074,22.14111922141119
952,35.41666666666667,37.5,18.49082256968049
953,32.95454545454545,33.064516129032256,12.81431334622824
954,31.16883116883117,38.04347826086957,17.48826291079812
955,34.285714285714285,44.329896907216494,16.968911917098445
956,29.770992366412212,28.30957230142566,14.680412371134022
957,26.650943396226417,40.92071611253197,11.955770559778852
958,26.05042016806723,45.04504504504504,14.922145328719724
959,24.923076923076923,45.23809523809524,12.912912912912914
960,36.30434782608696,46.478873239436616,19.843342036553523
961,42.63157894736842,56.936416184971094,20.930232558139537
962,65.42207792207793,67.12328767123287,21.511477946866133
963,45.689655172413794,57.64331210191082,24.78485370051635
964,42.91044776119403,46.12326043737575,18.636003172085648
965,34.46601941747573,44.473684210526315,19.032258064516128
966,33.51648351648351,37.878787878787875,20.428015564202333
967,42.70833333333333,47.72727272727273,25.421443020903574
968,42.28650137741047,34.185733512786,18.847889567294928
969,44.967532467532465,35.84905660377358,16.9054441260745
970,34.226190476190474,41.584158415841586,15.730337078651685
971,30.424528301886795,51.78571428571429,17.466266866566716
972,36.96682464454976,62.562396006655575,18.859957776213935
973,33.26271186440678,31.818181818181817,14.144565782631306
974,40.34653465346535,53.387533875338754,21.904080171796707
975,39.8989898989899,56.31868131868132,20.767494356659142
976,14.893617021276595,50.29239766081871,10.08668242710796
977,35.77981651376147,46.898263027295286,20.16308376575241
978,26.01010101010101,28.09917355371901,18.846466287571083
979,11.31578947368421,31.412103746397698,7.936507936507936
980,32.33333333333333,29.588014981273407,18.274687854710557
981,28.125,49.343832020997375,17.153284671532848
982,41.5929203539823,40.95238095238095,20.263671875
983,61.80257510729614,70.35398230088495,65.94081518704634
984,32.3394495412844,46.517412935323385,15.52511415525114
985,37.005649717514125,25.370919881305635,14.308300395256918
986,48.87640449438202,40.74074074074074,23.134890730972117
987,36.637931034482754,73.49397590361446,15.589035363046664
988,44.38775510204081,36.462093862815884,18.629617934954215
989,44.5916114790287,60.798122065727696,22.327790973871732
990,41.67776298268975,43.36734693877551,17.336268574573474
991,36.0655737704918,39.8989898989899,22.161794697484705
992,40.0,51.11111111111111,19.860017497812773
993,38.651315789473685,21.70138888888889,15.077355836849508
994,47.840531561461795,33.04347826086956,18.401937046004843
995,30.879345603271986,39.30131004366812,16.106531388712746
996,32.88288288288289,39.80582524271845,17.246753246753247
997,29.45205479452055,37.86231884057971,14.554692169754931
998,21.59090909090909,32.186732186732186,15.06524317912218
999,23.060344827586206,44.44444444444444,13.241785188818048
1000,43.63207547169811,35.80562659846547,14.830072090628219
1001,54.07894736842105,63.46153846153846,16.9507055158512
1002,45.28688524590164,37.142857142857146,21.731234866828085
1003,44.0,58.2089552238806,26.03626943005181
1004,40.845070422535215,47.85407725321888,16.516651665166517
1005,31.11111111111111,53.35365853658537,19.35483870967742
1006,49.4140625,35.625,19.483478921382453
1007,38.387096774193544,46.779661016949156,20.75078206465068
1008,39.63963963963964,45.36585365853659,18.196371398078977
1009,24.810606060606062,41.12903225806452,13.765918738629473
1010,20.535714285714285,31.22923588039867,12.220916568742656
1011,34.74025974025974,58.333333333333336,21.04700854700855
1012,35.660377358490564,48.296593186372746,19.95809324253536
1013,21.578947368421055,44.252873563218394,14.274258219727345
1014,39.76377952755906,41.53225806451613,17.90247160988644
1015,9.090909090909092,33.513513513513516,17.12538226299694
1016,53.6144578313253,55.00000000000001,26.073131955484897
1017,43.24324324324324,48.214285714285715,16.788534659257092
1018,32.94392523364486,42.53164556962025,16.729832160259882
1019,32.6219512195122,29.25170068027211,16.8609865470852
1020,41.22222222222222,40.83710407239819,16.564173775044633
1021,41.29213483146067,49.691358024691354,20.623501199040767
1022,42.721518987341774,33.56890459363957,24.219590958019378
1023,32.36434108527132,52.47933884297521,15.839536807278742
1024,49.59349593495935,38.91304347826087,18.671298306556665
1025,41.313559322033896,51.598173515981735,20.32608695652174
1026,33.07086614173229,44.936708860759495,16.895522388059703
1027,36.93181818181818,36.29032258064516,17.841516771998055
1028,38.49557522123894,47.7326968973747,17.46341463414634
1029,21.084337349397593,39.0,21.601016518424395
1030,35.51587301587302,40.04237288135593,18.355119825708062
1031,56.49999999999999,52.459016393442624,26.29139072847682
1032,34.48275862068966,49.76851851851852,17.929864253393664
1033,31.3758389261745,42.02127659574468,12.947748931975026
1034,33.80681818181818,52.1875,17.89748045178106
1035,49.666666666666664,49.647887323943664,19.659124302086393
1036,13.260869565217392,34.81308411214953,8.25
1037,48.007246376811594,51.72735760971056,18.225784164709133
1038,42.523364485981304,65.9090909090909,21.350762527233115
1039,43.92361111111111,38.48987108655617,18.345813478556842
1040,40.65656565656566,46.005509641873275,20.610687022900763
1041,33.40080971659919,34.63203463203463,13.320555821753713
1042,16.541353383458645,48.6,9.149762624082866
1043,42.88659793814433,44.395604395604394,36.23623623623624
1044,50.85227272727273,42.1875,24.60850111856823
1045,34.375,59.895833333333336,18.34757834757835
1046,32.743362831858406,49.282296650717704,18.514644351464433
1047,31.18811881188119,54.98652291105122,15.761935905820797
1048,33.33333333333333,41.53846153846154,17.883895131086142
1049,44.89795918367347,64.63414634146342,40.7514450867052
1050,41.680960548885075,58.333333333333336,26.298394711992444
1051,33.23529411764706,36.574074074074076,14.770711933113756
1052,41.82692307692308,47.25848563968668,20.722320899940794
1053,29.318181818181817,50.617283950617285,16.014234875444842
1054,45.964125560538115,41.262135922330096,21.382636655948552
1055,23.373493975903614,40.78947368421053,16.80517082179132
1056,16.554054054054053,39.39393939393939,11.11111111111111
1057,28.57142857142857,64.74358974358975,23.282442748091604
1058,42.28416043507818,33.88138578978273,18.068904332396865
1059,60.17316017316018,43.25581395348837,22.15163066497247
1060,27.110389610389614,42.465753424657535,12.105263157894736
1061,34.810126582278485,42.25352112676056,20.719844357976655
1062,44.230769230769226,50.81967213114754,19.375534644995724
1063,33.02238805970149,35.317460317460316,15.180340864050734
1064,32.69230769230769,52.879581151832454,16.541865214431585
1065,27.27272727272727,33.75,12.744331508991399
1066,49.46808510638298,45.28301886792453,18.84003032600455
1067,25.46728971962617,45.707070707070706,13.076505697232774
1068,45.358649789029535,46.666666666666664,19.68692449355433
1069,40.33613445378151,48.98419864559819,22.37442922374429
1070,40.38461538461539,47.27272727272727,19.291338582677163
1071,68.02325581395348,92.28295819935691,40.03925417075565
1072,30.481283422459892,34.54545454545455,12.304305283757339
1073,43.71584699453552,54.79041916167665,21.78988326848249
1074,29.646017699115045,44.73684210526316,18.556701030927837
1075,22.943037974683545,46.733668341708544,15.63717306622148
1076,16.86046511627907,43.08681672025724,11.85031185031185
1077,40.49930651872399,38.627187079407804,17.714462681944877
1078,24.11214953271028,41.91616766467065,13.424295774647888
1079,30.217391304347824,43.32552693208431,19.107744107744107
1080,10.0,520.0,80.0
1081,33.94736842105263,72.01166180758017,21.15942028985507
1082,12.5,480.0,100.0
1083,42.119565217391305,38.50746268656716,18.060695780903036
1084,41.40625,53.5483870967742,24.644128113879006
1085,10.0,380.0,80.0
1086,30.76923076923077,58.06451612903226,33.82899628252788
1087,48.148148148148145,42.857142857142854,20.0
1088,34.151329243353786,44.565217391304344,19.342604298356513
1089,26.6304347826087,37.12574850299401,14.769452449567725
